step,train_loss,ema_loss,train_reward,grad_norm,tok_per_s,elapsed_s
215,0.0,0.03293068254821747,0.0234375,0.32643940123681564,9867.69760753769,0.2478795051574707
216,0.0,0.031284148420806596,0.0234375,0.32643940123681564,9866.947869750837,0.24789834022521973
217,0.0,0.029719940999766263,0.0234375,0.32643940123681564,9921.883845710461,0.24652576446533203
218,0.0,0.028233943949777948,0.0234375,0.32643940123681564,9868.162692026897,0.24786782264709473
219,0.0,0.026822246752289048,0.0234375,0.32643940123681564,9902.261355355373,0.24701428413391113
220,0.0,0.025481134414674596,0.0234375,0.32643940123681564,9806.16397153142,0.2494349479675293
221,0.0,0.024207077693940864,0.0234375,0.32643940123681564,355.0479178984785,6.889210939407349
222,0.0,0.022996723809243818,0.0234375,0.32643940123681564,9903.542249924945,0.24698233604431152
223,0.0,0.021846887618781625,0.0234375,0.32643940123681564,9772.62040565938,0.250291109085083
224,0.0,0.020754543237842545,0.0234375,0.32643940123681564,9794.031499701194,0.24974393844604492
225,0.0,0.019716816075950418,0.0234375,0.32643940123681564,9837.155252131057,0.24864912033081055
226,0.0,0.018730975272152894,0.0234375,0.32643940123681564,9785.353145795956,0.24996542930603027
227,0.0,0.01779442650854525,0.0234375,0.32643940123681564,9912.910491429455,0.2467489242553711
228,0.0,0.016904705183117985,0.0234375,0.32643940123681564,9866.0369493113,0.24792122840881348
229,0.0,0.016059469923962084,0.0234375,0.32643940123681564,9863.874187205853,0.24797558784484863
230,0.0,0.015256496427763978,0.0234375,0.32643940123681564,9924.936183715365,0.24644994735717773
231,0.0,0.014493671606375779,0.0234375,0.32643940123681564,9820.770194802088,0.24906396865844727
232,0.0,0.01376898802605699,0.0234375,0.32643940123681564,9856.321450462205,0.24816560745239258
233,0.220703125,0.02411569487475414,0.0234375,0.32634939330236495,9784.914498921293,0.24997663497924805
234,0.1689453125,0.03135717575601643,0.0234375,0.32625274275258204,9582.950829227284,0.2552449703216553
235,0.349609375,0.04726978571821561,0.0234375,0.328512639873739,9647.255351740909,0.2535436153411865
236,0.1953125,0.05467192143230482,0.0234375,0.32823045826370345,9607.126247212938,0.25460267066955566
237,0.0,0.051938325360689576,0.0234375,0.32823045826370345,9832.582659491372,0.2487647533416748
238,0.0,0.049341409092655095,0.0234375,0.32823045826370345,9882.811527302012,0.24750041961669922
239,0.0,0.04687433863802234,0.0234375,0.32823045826370345,9877.606737278304,0.24763083457946777
240,0.0,0.044530621706121216,0.0234375,0.32823045826370345,9852.781241116498,0.24825477600097656
241,0.0,0.04230409062081515,0.0234375,0.32823045826370345,355.3653251464618,6.883057594299316
242,0.0,0.04018888608977439,0.0234375,0.32823045826370345,9870.954119878115,0.24779772758483887
243,0.0,0.03817944178528567,0.0234375,0.32823045826370345,9858.016729076404,0.2481229305267334
244,0.0,0.036270469696021386,0.0234375,0.32823045826370345,9866.644210915058,0.24790596961975098
245,0.0,0.034456946211220314,0.0234375,0.32823045826370345,9855.185277261715,0.24819421768188477
246,0.0,0.0327340989006593,0.0234375,0.32823045826370345,9817.828558523124,0.24913859367370605
247,0.0,0.031097393955626332,0.0234375,0.32823045826370345,9867.147156019773,0.2478933334350586
248,0.0,0.029542524257845013,0.0234375,0.32823045826370345,9855.999508125535,0.24817371368408203
249,0.0,0.028065398044952762,0.0234375,0.32823045826370345,9826.49875244363,0.24891877174377441
250,0.0,0.026662128142705122,0.0234375,0.32823045826370345,9871.049094175185,0.24779534339904785
251,0.0,0.025329021735569866,0.0234375,0.32823045826370345,9789.751120271767,0.24985313415527344
252,0.0,0.02406257064879137,0.0234375,0.32823045826370345,9795.340659676405,0.2497105598449707
253,0.0,0.0228594421163518,0.0234375,0.32823045826370345,9872.606933451378,0.2477562427520752
254,0.0,0.02171647001053421,0.0234375,0.32823045826370345,9823.02695684645,0.2490067481994629
255,0.0,0.0206306465100075,0.0234375,0.32823045826370345,9865.638474505697,0.24793124198913574
256,0.0,0.019599114184507126,0.0234375,0.0,8754.253782261216,0.2794070243835449
1,0.0,0.0,0.05859375,0.0,223.65546162957415,10.802329540252686
2,0.0,0.0,0.05859375,0.0,9868.62381261236,0.24481630325317383
3,0.0,0.0,0.05859375,0.0,9910.70527367933,0.24377679824829102
4,0.0,0.0,0.05859375,0.0,9917.320221728101,0.24361419677734375
5,0.0,0.0,0.05859375,0.0,9861.017981249988,0.24500513076782227
6,0.0,0.0,0.05859375,0.0,9871.152082028422,0.24475359916687012
7,0.0,0.0,0.05859375,0.0,9799.519825931387,0.24654269218444824
8,0.0,0.0,0.05859375,0.0,9874.605309624132,0.24466800689697266
9,0.0,0.0,0.05859375,0.0,9622.192150651581,0.2510862350463867
10,0.0,0.0,0.05859375,0.0,9696.587790846772,0.2491598129272461
11,0.0,0.0,0.05859375,0.0,9869.162042817436,0.24480295181274414
12,0.0,0.0,0.05859375,0.0,9891.782224261297,0.24424314498901367
13,0.0,0.0,0.05859375,0.0,9825.573761336058,0.24588894844055176
14,0.0,0.0,0.05859375,0.0,9784.390130485075,0.24692392349243164
15,0.0,0.0,0.05859375,0.0,9897.289145000294,0.24410724639892578
16,0.0,0.0,0.05859375,0.0,9869.315833659603,0.24479913711547852
17,0.0,0.0,0.05859375,0.0,9816.826185853843,0.2461080551147461
18,0.0,0.0,0.05859375,0.0,9779.72535727797,0.2470417022705078
19,0.0,0.0,0.05859375,0.0,9607.987249321837,0.25145745277404785
20,0.0,0.0,0.05859375,0.0,9807.420201656534,0.24634408950805664
21,-0.52734375,-0.0263671875,0.05859375,0.024263780589860052,319.085217698302,7.571645021438599
22,-0.37890625,-0.043994140625,0.05859375,0.032305546195730464,9784.012250486137,0.2469334602355957
23,0.029296875,-0.04032958984374999,0.05859375,0.05753417507830788,9555.214230080885,0.25284624099731445
24,0.12353515625,-0.03213635253906249,0.05859375,0.06820724832792349,9786.440638288215,0.2468721866607666
25,-0.18359375,-0.03970922241210936,0.05859375,0.07160500193862461,9756.655925470192,0.24762582778930664
26,0.98046875,0.01129967620849611,0.05859375,0.13964149493410485,9815.314311838987,0.24614596366882324
27,-0.546875,-0.016609057601928694,0.05859375,0.14140389382417273,9665.382644077885,0.24996423721313477
28,-0.578125,-0.04468485472183226,0.05859375,0.14303327176880565,9743.447244588117,0.24796152114868164
29,0.0,-0.04245061198574064,0.05859375,0.14303327176880565,9804.307849492536,0.24642229080200195
30,0.0,-0.04032808138645361,0.05859375,0.14303327176880565,9804.526029295233,0.24641680717468262
31,0.0,-0.03831167731713093,0.05859375,0.14303327176880565,9835.491907641806,0.24564099311828613
32,0.0,-0.03639609345127438,0.05859375,0.14303327176880565,9892.458182670154,0.24422645568847656
33,0.0,-0.03457628877871066,0.05859375,0.14303327176880565,9865.683805518234,0.2448892593383789
34,0.0,-0.032847474339775126,0.05859375,0.14303327176880565,9817.054433710382,0.24610233306884766
35,0.0,-0.031205100622786367,0.05859375,0.14303327176880565,9813.916955754543,0.24618101119995117
36,0.0,-0.029644845591647047,0.05859375,0.14303327176880565,9873.91254662452,0.24468517303466797
37,0.0,-0.028162603312064695,0.05859375,0.14303327176880565,9855.733462234615,0.24513649940490723
38,0.0,-0.02675447314646146,0.05859375,0.14303327176880565,9807.591058666852,0.2463397979736328
39,0.0,-0.025416749489138385,0.05859375,0.14303327176880565,9811.930923431906,0.2462308406829834
40,0.0,-0.024145912014681463,0.05859375,0.14303327176880565,9849.880115242402,0.24528217315673828
41,-0.1875,-0.032313616413947394,0.05859375,0.14356607107034278,344.10522501837266,7.021108150482178
42,0.111328125,-0.025131529343250022,0.05859375,0.15254912517949393,9813.736374139653,0.2461855411529541
43,-0.36328125,-0.04203901537608752,0.05859375,0.15726261247644688,9840.066714960178,0.24552679061889648
44,-0.08935546875,-0.044404838044783145,0.05859375,0.1571381618483505,9632.491130278724,0.25081777572631836
45,0.0,-0.04218459614254399,0.05859375,0.1571381618483505,9807.22087600156,0.24634909629821777
46,0.0,-0.040075366335416786,0.05859375,0.1571381618483505,9905.861208593768,0.2438960075378418
47,0.0,-0.038071598018645944,0.05859375,0.1571381618483505,9892.255385447406,0.2442314624786377
48,0.0,-0.03616801811771365,0.05859375,0.1571381618483505,9906.907125664555,0.24387025833129883
49,0.0,-0.03435961721182797,0.05859375,0.1571381618483505,9854.612070088904,0.2451643943786621
50,0.0,-0.03264163635123657,0.05859375,0.1571381618483505,9804.24144887125,0.24642395973205566
51,0.0,-0.031009554533674738,0.05859375,0.1571381618483505,9801.567200169462,0.2464911937713623
52,0.0,-0.029459076806991,0.05859375,0.1571381618483505,9848.884493221834,0.24530696868896484
53,1.140625,0.02904512703335856,0.05859375,0.18013642674405766,9808.777729917461,0.24630999565124512
54,-0.373046875,0.008940526931690628,0.05859375,0.183139415254099,9765.211855358155,0.24740886688232422
55,-0.1796875,-0.0004908744148939045,0.05859375,0.1872729304536284,9746.708561689293,0.2478785514831543
56,-0.17578125,-0.00925539319414921,0.05859375,0.1874602731246309,9676.827673402815,0.24966859817504883
57,-0.11474609375,-0.014529928221941749,0.05859375,0.18819215391817568,9714.603067354095,0.24869775772094727
58,-0.064453125,-0.01702608806084466,0.05859375,0.18886138006594913,9717.313929593038,0.2486283779144287
59,-0.2197265625,-0.02716111178280243,0.05859375,0.18996764932449658,9719.410994458074,0.24857473373413086
60,0.10693359375,-0.020456376506162305,0.05859375,0.1937783876019521,9692.506938360122,0.24926471710205078
61,-1.078125,-0.07333980768085419,0.05859375,0.1935732215071951,342.558708651804,7.052805662155151
62,0.36328125,-0.051508754796811475,0.05859375,0.20048748217695014,9615.773307965668,0.2512538433074951
63,-0.37890625,-0.0678786295569709,0.05859375,0.2010039535554502,9689.374433703375,0.2493453025817871
64,-0.033203125,-0.06614485432912236,0.05859375,0.20653876412153896,9784.068930625233,0.2469320297241211
65,0.0,-0.06283761161266624,0.05859375,0.20653876412153896,9854.209581304165,0.24517440795898438
66,0.0,-0.05969573103203293,0.05859375,0.20653876412153896,9847.018244327253,0.24535346031188965
67,0.0,-0.05671094448043128,0.05859375,0.20653876412153896,9799.595639354124,0.24654078483581543
68,0.0,-0.05387539725640971,0.05859375,0.20653876412153896,9904.457315326956,0.24393057823181152
69,-0.224609375,-0.062412096143589224,0.05859375,0.20730171138558404,9772.491490787754,0.2472245693206787
70,0.388671875,-0.03985789758640976,0.05859375,0.22554444271819601,9752.148944565382,0.2477402687072754
71,-0.6171875,-0.06872437770708928,0.05859375,0.22631125073785255,9668.58267745084,0.24988150596618652
72,-0.193359375,-0.07495612757173482,0.05859375,0.2269683533558936,9750.441136171195,0.24778366088867188
73,0.0,-0.07120832119314809,0.05859375,0.2269683533558936,9786.969941114601,0.24685883522033691
74,0.0,-0.06764790513349069,0.05859375,0.2269683533558936,9829.233515915917,0.24579739570617676
75,0.0,-0.06426550987681615,0.05859375,0.2269683533558936,9825.678560139317,0.24588632583618164
76,0.0,-0.061052234382975336,0.05859375,0.2269683533558936,9881.914104303172,0.24448704719543457
77,0.0,-0.057999622663826564,0.05859375,0.2269683533558936,9860.509423662446,0.24501776695251465
78,0.0,-0.055099641530635235,0.05859375,0.2269683533558936,9802.145548743565,0.2464766502380371
79,0.0,-0.05234465945410347,0.05859375,0.2269683533558936,9811.161433240903,0.24625015258789062
80,0.0,-0.049727426481398294,0.05859375,0.2269683533558936,9729.816486682932,0.24830889701843262
81,-0.83203125,-0.08884261765732837,0.05859375,0.22833008517300662,343.81798093967535,7.0269739627838135
82,0.1767578125,-0.07556259614946195,0.05859375,0.23496067719817676,9658.059135301333,0.2501537799835205
83,0.5,-0.046784466341988844,0.05859375,0.2706161302208054,9794.187400810719,0.24667692184448242
84,-0.2294921875,-0.0559198523998894,0.05859375,0.27123895483409993,9750.112780052246,0.24779200553894043
85,-0.234375,-0.06484260977989492,0.05859375,0.27156873396999154,9711.763408563578,0.24877047538757324
86,0.474609375,-0.03787001054090017,0.05859375,0.28432640023925004,9730.199534875683,0.24829912185668945
87,-0.2373046875,-0.047841744388855155,0.05859375,0.2844538186018362,9769.51428728437,0.2472999095916748
88,-0.1796875,-0.0544340321694124,0.05859375,0.283661037239379,9710.76759371592,0.2487959861755371
89,1.859375,0.04125641943905822,0.05859375,0.32529042583889717,9792.408060872069,0.24672174453735352
90,-0.404296875,0.018978754717105306,0.05859375,0.32523302487817674,9723.20665213958,0.24847769737243652
91,-0.287109375,0.003674348231250039,0.05859375,0.3257683131715163,9590.092588228725,0.2519266605377197
92,-0.189453125,-0.005982025430312465,0.05859375,0.3255309771215198,9703.486673005787,0.24898266792297363
93,0.0,-0.005682924158796841,0.05859375,0.3255309771215198,9755.322176441141,0.24765968322753906
94,0.0,-0.005398777950856999,0.05859375,0.3255309771215198,9818.281447806849,0.24607157707214355
95,0.0,-0.005128839053314149,0.05859375,0.3255309771215198,9795.399236353443,0.24664640426635742
96,0.0,-0.004872397100648441,0.05859375,0.3255309771215198,9747.205448118311,0.24786591529846191
97,0.0,-0.0046287772456160186,0.05859375,0.3255309771215198,9831.722562016828,0.24573516845703125
98,0.0,-0.0043973383833352175,0.05859375,0.3255309771215198,9811.142435009924,0.24625062942504883
99,0.0,-0.004177471464168457,0.05859375,0.3255309771215198,9822.268982630272,0.2459716796875
100,0.0,-0.003968597890960034,0.05859375,0.3255309771215198,9822.73551686601,0.24595999717712402
101,0.0,-0.003770167996412032,0.05859375,0.3255309771215198,344.40519276526845,7.014992952346802
102,0.0,-0.00358165959659143,0.05859375,0.3255309771215198,9828.060954036187,0.24582672119140625
103,0.0,-0.003402576616761858,0.05859375,0.3255309771215198,9891.280143526192,0.24425554275512695
104,0.0,-0.003232447785923765,0.05859375,0.3255309771215198,9912.275767084804,0.24373817443847656
105,-0.099609375,-0.008051294146627577,0.05859375,0.3255023892453049,9797.880647581624,0.2465839385986328
106,0.1953125,0.0021168955607038025,0.05859375,0.33124585917222166,9759.108345203047,0.24756360054016113
107,-0.193359375,-0.007656917967331388,0.05859375,0.33187541057238007,9735.238023139524,0.2481706142425537
108,-0.0771484375,-0.011131493943964819,0.05859375,0.332009405414476,9684.799798150478,0.24946308135986328
109,0.0,-0.010574919246766578,0.05859375,0.332009405414476,9583.94308710106,0.2520883083343506
110,0.0,-0.010046173284428249,0.05859375,0.332009405414476,9858.542855030335,0.24506664276123047
111,0.0,-0.009543864620206836,0.05859375,0.332009405414476,9865.760646148694,0.2448873519897461
112,0.0,-0.009066671389196495,0.05859375,0.332009405414476,9776.432479158566,0.24712491035461426
113,-0.54296875,-0.03576177531973667,0.05859375,0.33168226791810806,9677.00325163035,0.2496640682220459
114,0.1953125,-0.024208061553749834,0.05859375,0.3398013105036007,9806.92664817564,0.24635648727416992
115,-0.20703125,-0.03334922097606234,0.05859375,0.3405527330159903,9685.336677288567,0.2494492530822754
116,-0.318359375,-0.04759972867725923,0.05859375,0.3442933706027207,9778.545704737946,0.2470715045928955
117,0.0,-0.04521974224339626,0.05859375,0.3442933706027207,9848.463329108905,0.2453174591064453
118,0.0,-0.04295875513122645,0.05859375,0.3442933706027207,9751.820473413894,0.24774861335754395
119,0.0,-0.040810817374665125,0.05859375,0.3442933706027207,9837.945920336764,0.24557971954345703
120,0.0,-0.038770276505931865,0.05859375,0.3442933706027207,9822.392752700242,0.24596858024597168
121,0.0,-0.03683176268063527,0.05859375,0.3442933706027207,344.49562824285016,7.013151407241821
122,0.0,-0.034990174546603504,0.05859375,0.3442933706027207,9820.679290631266,0.24601149559020996
123,0.0,-0.033240665819273325,0.05859375,0.3442933706027207,9799.851518316505,0.2465343475341797
124,0.0,-0.031578632528309655,0.05859375,0.3442933706027207,9816.074944954671,0.24612689018249512
125,0.0,-0.02999970090189417,0.05859375,0.3442933706027207,9872.315713381071,0.24472475051879883
126,0.0,-0.02849971585679946,0.05859375,0.3442933706027207,9815.742153461078,0.24613523483276367
127,0.0,-0.027074730063959485,0.05859375,0.3442933706027207,9789.248487190385,0.24680137634277344
128,0.0,-0.02572099356076151,0.05859375,0.0,6259.350918632576,0.3859825134277344
129,0.0,-0.024434943882723433,0.0703125,0.0,238.11573749158444,10.17992353439331
130,0.0,-0.023213196688587262,0.0703125,0.0,9858.0992151912,0.24588918685913086
131,0.0,-0.022052536854157898,0.0703125,0.0,9858.080098047581,0.24588966369628906
132,0.0,-0.020949910011450003,0.0703125,0.0,9810.309657473575,0.2470870018005371
133,0.0,-0.0199024145108775,0.0703125,0.0,9843.048332334538,0.24626517295837402
134,0.0,-0.018907293785333623,0.0703125,0.0,9788.142827848138,0.24764657020568848
135,0.0,-0.01796192909606694,0.0703125,0.0,9826.257587882583,0.24668598175048828
136,0.0,-0.017063832641263592,0.0703125,0.0,9811.61615873077,0.2470541000366211
137,0.16015625,-0.008202828509200412,0.0703125,0.060246174707607035,9828.575388232382,0.2466278076171875
138,0.30859375,0.00763700041625961,0.0703125,0.0960072782591066,9778.361689031146,0.247894287109375
139,-0.1943359375,-0.0024616464795533723,0.0703125,0.09756976963948719,9749.855095590267,0.24861907958984375
140,-0.369140625,-0.020795595405575705,0.0703125,0.09861269698289334,9709.769557315567,0.24964547157287598
141,0.353515625,-0.0020800343852969173,0.0703125,0.11707186964827233,325.272223191609,7.452219486236572
142,-0.39453125,-0.021702595166032075,0.0703125,0.11838567951897158,9746.35951217361,0.24870824813842773
143,-0.71875,-0.05655496540773047,0.0703125,0.12007721258083162,9760.000860132475,0.24836063385009766
144,-0.48828125,-0.07814127963734395,0.0703125,0.12210971303117873,9703.588331634464,0.24980449676513672
145,0.0,-0.07423421565547675,0.0703125,0.12210971303117873,9823.76052694893,0.246748685836792
146,0.0,-0.07052250487270291,0.0703125,0.12210971303117873,9834.79324961452,0.24647188186645508
147,0.0,-0.06699637962906776,0.0703125,0.12210971303117873,9865.550985633954,0.24570345878601074
148,0.0,-0.06364656064761437,0.0703125,0.12210971303117873,9845.31685828912,0.24620842933654785
149,-0.240234375,-0.07247595136523365,0.0703125,0.12327601070966801,9750.060796231546,0.24861383438110352
150,0.61328125,-0.038188091296971954,0.0703125,0.14928610560960917,9771.876828323566,0.24805879592895508
151,-0.400390625,-0.05629821798212335,0.0703125,0.1501649887023254,9703.060465941919,0.2498180866241455
152,-0.1875,-0.06285830708301718,0.0703125,0.15201865308017207,9718.80997404683,0.24941325187683105
153,-0.9609375,-0.10776226672886632,0.0703125,0.18141878275514917,9738.060543251406,0.24892020225524902
154,-0.74609375,-0.139678840892423,0.0703125,0.1835753922529217,9707.247926932547,0.2497103214263916
155,-0.11328125,-0.13835896134780185,0.0703125,0.21056500846358908,9777.111039094047,0.2479259967803955
156,-0.4375,-0.15331601328041175,0.0703125,0.21405398756973432,9767.37069152687,0.24817323684692383
157,0.0,-0.14565021261639116,0.0703125,0.21405398756973432,9800.276355069649,0.24733996391296387
158,0.0,-0.1383677019855716,0.0703125,0.21405398756973432,9866.814789654345,0.24567198753356934
159,0.0,-0.13144931688629302,0.0703125,0.21405398756973432,9888.031744426247,0.24514484405517578
160,0.0,-0.12487685104197836,0.0703125,0.21405398756973432,9838.676268906587,0.24637460708618164
161,-0.373046875,-0.13728535223987945,0.0703125,0.2149752972807256,327.0822383185844,7.410980224609375
162,0.173828125,-0.12172967837788545,0.0703125,0.2365613059101947,9796.451899358659,0.2474365234375
163,-0.26171875,-0.12872913195899116,0.0703125,0.23945660141441757,9754.981497472741,0.2484884262084961
164,-0.5234375,-0.14846455036104161,0.0703125,0.24277107905515244,9777.78804295036,0.2479088306427002
165,-0.146484375,-0.14836554159298954,0.0703125,0.2415863971656498,9727.6531683066,0.24918651580810547
166,-0.224609375,-0.15217773326334005,0.0703125,0.24362110040229953,9781.447366598166,0.2478160858154297
167,1.078125,-0.09066259660017305,0.0703125,0.26381118471046594,9659.520335646477,0.2509441375732422
168,-0.65234375,-0.1187466542701644,0.0703125,0.2710144573427787,9814.154416420837,0.24699020385742188
169,0.142578125,-0.10568041530665617,0.0703125,0.2733334893277437,9742.362293093238,0.2488102912902832
170,-0.35546875,-0.11816983204132336,0.0703125,0.27502263944331057,9743.80950537218,0.24877333641052246
171,-0.6484375,-0.1446832154392572,0.0703125,0.2865464085435473,9828.936455547886,0.24661874771118164
172,0.158203125,-0.12953889841729432,0.0703125,0.2904044061897197,9762.971832649468,0.24828505516052246
173,0.0,-0.12306195349642961,0.0703125,0.2904044061897197,9859.351549597897,0.24585795402526855
174,0.0,-0.11690885582160812,0.0703125,0.2904044061897197,9878.597131347442,0.24537897109985352
175,0.0,-0.1110634130305277,0.0703125,0.2904044061897197,9895.249552781514,0.2449660301208496
176,0.0,-0.10551024237900132,0.0703125,0.2904044061897197,9830.903788193044,0.24656939506530762
177,0.0,-0.10023473026005125,0.0703125,0.2904044061897197,9824.947184711455,0.2467188835144043
178,0.0,-0.09522299374704868,0.0703125,0.2904044061897197,9867.714968713877,0.2456495761871338
179,0.0,-0.09046184405969623,0.0703125,0.2904044061897197,9852.357848120279,0.2460324764251709
180,0.0,-0.08593875185671142,0.0703125,0.2904044061897197,9781.757923691266,0.24780821800231934
181,0.0,-0.08164181426387584,0.0703125,0.2904044061897197,328.6478031251205,7.375676870346069
182,0.0,-0.07755972355068205,0.0703125,0.2904044061897197,9755.103174656479,0.24848532676696777
183,0.0,-0.07368173737314794,0.0703125,0.2904044061897197,9809.959422806942,0.24709582328796387
184,0.0,-0.06999765050449054,0.0703125,0.2904044061897197,9860.393810845568,0.24583196640014648
185,0.0,-0.06649776797926601,0.0703125,0.2904044061897197,9867.85862950518,0.24564599990844727
186,0.0,-0.06317287958030271,0.0703125,0.2904044061897197,9766.24480660574,0.24820184707641602
187,0.0,-0.060014235601287574,0.0703125,0.2904044061897197,9851.069109653416,0.2460646629333496
188,0.0,-0.05701352382122319,0.0703125,0.2904044061897197,9859.141211665738,0.2458631992340088
189,-0.0810546875,-0.058215582005162025,0.0703125,0.2900636867261921,9685.340893372582,0.2502751350402832
190,-0.32421875,-0.07151574040490392,0.0703125,0.2940145058305988,9689.226811168111,0.25017476081848145
191,-0.1416015625,-0.07502003150965872,0.0703125,0.29469699428809915,9802.468499894427,0.2472846508026123
192,0.25,-0.05876902993417578,0.0703125,0.2964655852692748,9724.154882644376,0.24927616119384766
193,-0.6796875,-0.08981495343746698,0.0703125,0.2966177990770524,9720.696288024232,0.24936485290527344
194,-0.4375,-0.10719920576559364,0.0703125,0.2979389398354182,9739.758394045208,0.24887681007385254
195,0.14453125,-0.09461268297731394,0.0703125,0.30708311527708265,9734.470885610552,0.24901199340820312
196,-0.1591796875,-0.09784103320344825,0.0703125,0.30681867162213866,9754.925339796324,0.2484898567199707
197,0.0,-0.09294898154327584,0.0703125,0.30681867162213866,9771.68898961415,0.2480635643005371
198,0.0,-0.08830153246611204,0.0703125,0.30681867162213866,9819.196940372023,0.24686336517333984
199,0.0,-0.08388645584280643,0.0703125,0.30681867162213866,9913.56258214992,0.24451351165771484
200,0.0,-0.07969213305066611,0.0703125,0.30681867162213866,9908.567545837024,0.24463677406311035
201,0.0,-0.0757075263981328,0.0703125,0.30681867162213866,331.23857922496376,7.317988157272339
202,0.0,-0.07192215007822615,0.0703125,0.30681867162213866,9833.689813462503,0.24649953842163086
203,0.0,-0.06832604257431484,0.0703125,0.30681867162213866,9836.429834966128,0.2464308738708496
204,0.0,-0.06490974044559909,0.0703125,0.30681867162213866,9836.743893271207,0.24642300605773926
205,0.0,-0.06166425342331913,0.0703125,0.30681867162213866,9915.602622706521,0.24446320533752441
206,0.0,-0.058581040752153174,0.0703125,0.30681867162213866,9860.680710411769,0.24582481384277344
207,0.0,-0.05565198871454551,0.0703125,0.30681867162213866,9851.326830374315,0.24605822563171387
208,0.0,-0.052869389278818235,0.0703125,0.30681867162213866,9824.662360703642,0.24672603607177734
209,-0.4453125,-0.07249154481487732,0.0703125,0.30773110272036464,9779.97954542831,0.24785327911376953
210,-0.3515625,-0.08644509257413345,0.0703125,0.30818386082877147,9695.574664655138,0.25001096725463867
211,-0.087890625,-0.08651736919542677,0.0703125,0.31290305213255176,9702.828964019247,0.24982404708862305
212,-1.1328125,-0.13883212573565543,0.0703125,0.31481760969188843,9642.114738115923,0.25139713287353516
213,-0.1318359375,-0.13848231632387265,0.0703125,0.31475800879550486,9656.190096106084,0.25103068351745605
214,-0.2080078125,-0.141958591132679,0.0703125,0.31474543041957953,9591.35795686103,0.2527275085449219
215,0.5234375,-0.10868878657604504,0.0703125,0.31716891965639665,9679.817367700978,0.25041794776916504
216,-0.447265625,-0.12561762849724278,0.0703125,0.31768117598169315,9601.140102895737,0.2524700164794922
217,-0.5078125,-0.14472737207238062,0.0703125,0.31705218522996464,9720.66840613243,0.24936556816101074
218,-0.53125,-0.16405350346876157,0.0703125,0.31921117686303907,9707.025493013552,0.24971604347229004
219,0.76953125,-0.11737426579532348,0.0703125,0.336959532657734,9800.795955903617,0.24732685089111328
220,-0.28515625,-0.1257633650055573,0.0703125,0.33778592012678965,9702.875263520045,0.24982285499572754
221,0.0,-0.11947519675527943,0.0703125,0.33778592012678965,328.1521565828153,7.386817216873169
222,0.0,-0.11350143691751545,0.0703125,0.33778592012678965,9867.85862950518,0.24564599990844727
223,0.0,-0.10782636507163967,0.0703125,0.33778592012678965,9825.29849039938,0.24671006202697754
224,0.0,-0.10243504681805768,0.0703125,0.33778592012678965,9831.550233580469,0.2465531826019287
225,-0.671875,-0.1309070444771548,0.0703125,0.33974481868942374,9827.169378878385,0.24666309356689453
226,0.41796875,-0.10346325475329704,0.0703125,0.35969171795795046,9683.47749759032,0.2503232955932617
227,0.2041015625,-0.08808501389063218,0.0703125,0.3782755253644591,9747.779874708294,0.2486720085144043
228,-0.478515625,-0.10760654444610057,0.0703125,0.37749444425170053,9589.467231955481,0.2527773380279541
229,0.0,-0.10222621722379553,0.0703125,0.37749444425170053,9647.732630368317,0.2512507438659668
230,0.0,-0.09711490636260575,0.0703125,0.37749444425170053,9751.0146126254,0.24858951568603516
231,0.0,-0.09225916104447546,0.0703125,0.37749444425170053,9837.219777402148,0.24641108512878418
232,0.0,-0.08764620299225168,0.0703125,0.37749444425170053,9708.341708657876,0.24968218803405762
233,0.0,-0.08326389284263909,0.0703125,0.37749444425170053,9859.867871665492,0.24584507942199707
234,0.0,-0.07910069820050714,0.0703125,0.37749444425170053,9646.203988846184,0.25129055976867676
235,0.0,-0.07514566329048178,0.0703125,0.37749444425170053,9855.576393129882,0.24595212936401367
236,0.0,-0.07138838012595769,0.0703125,0.37749444425170053,9728.146480134646,0.24917387962341309
237,0.0,-0.0678189611196598,0.0703125,0.37749444425170053,9786.993306874003,0.24767565727233887
238,0.0,-0.06442801306367682,0.0703125,0.37749444425170053,9820.780906696238,0.24682354927062988
239,0.0,-0.06120661241049297,0.0703125,0.37749444425170053,9855.805687231357,0.24594640731811523
240,0.0,-0.05814628178996832,0.0703125,0.37749444425170053,9834.564932163026,0.24647760391235352
241,0.0,-0.055238967700469904,0.0703125,0.37749444425170053,328.7205266696902,7.374045133590698
242,0.0,-0.052477019315446405,0.0703125,0.37749444425170053,9881.016515994099,0.24531888961791992
243,0.0,-0.049853168349674085,0.0703125,0.37749444425170053,9786.851990966865,0.2476792335510254
244,0.0,-0.047360509932190376,0.0703125,0.37749444425170053,9774.009303917393,0.24800467491149902
245,0.0,-0.044992484435580855,0.0703125,0.37749444425170053,9857.583078337153,0.24590206146240234
246,0.0,-0.04274286021380181,0.0703125,0.37749444425170053,9867.42765967978,0.24565672874450684
247,0.0,-0.040605717203111714,0.0703125,0.37749444425170053,9825.564360052535,0.2467033863067627
248,0.0,-0.03857543134295613,0.0703125,0.37749444425170053,9827.587339638254,0.24665260314941406
249,-0.140625,-0.04367790977580832,0.0703125,0.37853819564628016,9767.558364252267,0.2481684684753418
250,-0.11328125,-0.0471580767870179,0.0703125,0.3772968129703338,9760.797315706859,0.24834036827087402
